ensembl_gene_id	BE1	KAN	NBLW	CHLA122	CHLA15	BE2	KANR	NBLWR	CHLA136	CHLA20
ENSG00000276251	6	0	1	8	1	0	0	6	5	0
ENSG00000264515	10	1	0	4	0	1	44	0	30	0
ENSG00000266248	9	0	0	4	0	0	29	0	15	0
ENSG00000279387	41	1	0	18	0	0	117	0	49	0
ENSG00000187135	75	5	0	121	0	1	481	2	582	2
ENSG00000105171	263	270	295	228	410	346	231	312	330	230
ENSG00000166289	5	20	12	25	29	8	12	31	29	13
ENSG00000131943	457	494	401	378	569	371	452	504	444	272
ENSG00000105173	89	178	220	312	314	222	188	266	248	135
ENSG00000105176	926	1115	1264	1115	1842	1952	1093	1040	822	1042
ENSG00000267692	9	8	6	9	7	8	15	3	5	3
ENSG00000266910	37	30	38	38	47	41	26	35	25	25
ENSG00000198597	1066	1143	583	1073	1404	1289	46	1312	533	485
ENSG00000280061	355	239	158	333	300	360	22	320	204	142
ENSG00000121297	613	763	75	534	465	615	278	463	349	182
ENSG00000267662	15	10	0	2	1	13	5	9	3	2
ENSG00000278875	55	46	0	26	13	31	35	33	18	5
ENSG00000168813	686	892	630	735	1348	543	1270	719	747	781
ENSG00000267213	9	11	6	10	7	6	24	14	12	11
ENSG00000178904	751	997	788	821	1191	616	1396	688	874	784
ENSG00000105185	638	884	909	586	1460	430	828	924	673	712
ENSG00000105186	446	608	445	436	838	464	410	540	626	342
ENSG00000201388	5	3	1	5	4	1	0	2	2	2
ENSG00000242436	2	8	1	2	4	2	2	3	2	1
ENSG00000186326	6	3	3	7	6	2	5	18	9	1
ENSG00000267475	2	0	2	4	6	1	0	8	8	3
ENSG00000213965	154	0	115	93	237	170	0	269	188	195
ENSG00000173809	13	0	1	0	5	5	4	18	8	1
ENSG00000021488	8	3	3	17	7	3	0	2	6	2
ENSG00000121289	415	469	468	619	842	214	320	402	510	356
ENSG00000131944	51	87	54	79	102	34	76	47	93	55
ENSG00000131941	121	102	28	101	171	66	129	119	103	58
ENSG00000076650	293	255	283	187	424	142	252	258	218	219
ENSG00000166359	3	4	2	0	3	2	2	5	3	3
ENSG00000130881	1218	1676	1216	800	1973	800	698	1888	898	605
ENSG00000130876	1	1	0	4	5	2	1	1	0	0
ENSG00000245848	35	28	13	41	28	21	27	68	57	18
ENSG00000267296	9	2	7	15	2	12	5	20	10	2
ENSG00000153879	980	1123	969	1377	1557	820	1916	1106	1002	878
ENSG00000124299	263	521	572	364	1107	328	275	547	378	676
ENSG00000124302	56	102	226	931	226	119	49	351	156	242
ENSG00000153885	1509	1868	1036	925	1577	632	842	1247	1147	901
ENSG00000257103	1421	1981	1997	1235	3151	1278	2296	1461	1651	1733
ENSG00000166398	366	473	292	571	650	242	492	454	550	334
ENSG00000267219	3	6	2	0	1	1	0	4	4	5
ENSG00000105220	2356	4066	4822	2917	9900	2996	2517	5445	2942	3581
ENSG00000126249	69	99	97	63	154	50	71	118	85	91
ENSG00000126261	2102	2713	3090	2409	4133	1687	3017	3144	2210	2368
ENSG00000142279	95	75	83	47	59	9	134	119	51	25
ENSG00000268751	8	8	1	8	3	4	5	5	6	4
ENSG00000205209	42	44	11	50	20	16	67	19	39	6
ENSG00000252230	6	4	0	2	1	1	10	1	3	0
ENSG00000268683	9	7	1	5	5	2	24	5	11	3
ENSG00000279329	76	70	24	52	44	24	100	43	75	25
ENSG00000089335	991	987	602	677	970	423	1220	829	711	497
ENSG00000274104	10	8	9	10	11	8	18	27	11	2
ENSG00000197841	160	139	133	94	212	93	203	173	190	105
ENSG00000153896	144	145	86	122	159	54	110	156	125	69
ENSG00000267767	50	8	74	36	3	28	3	42	34	24
ENSG00000261754	53	7	100	48	11	36	3	37	50	31
ENSG00000269086	3	2	14	0	1	0	2	22	3	6
ENSG00000271109	33	10	28	32	5	9	4	16	33	17
ENSG00000270876	4	1	5	2	3	3	1	3	9	0
ENSG00000168661	104	116	138	109	197	56	88	160	138	109
ENSG00000280106	14	26	36	13	60	16	49	40	21	22
ENSG00000180884	152	171	268	77	253	93	125	209	116	139
ENSG00000089351	802	1008	886	736	1518	1003	625	1192	1073	819
ENSG00000105711	19	20	9	46	24	6	7	54	52	23
ENSG00000105707	3	3	2	8	0	0	2	0	3	0
ENSG00000153902	2	0	0	8	0	0	0	3	3	0
ENSG00000221946	22	0	0	6	0	5	1	1	10	2
ENSG00000105699	1	12	18	4	14	9	1	3	13	7
ENSG00000105698	708	864	756	780	1140	585	498	932	834	530
ENSG00000105697	4	1	0	2	1	3	1	6	4	3
ENSG00000268222	3	3	3	2	5	5	1	4	2	0
ENSG00000236144	293	290	306	210	359	146	262	349	311	164
ENSG00000105677	353	430	525	395	652	210	248	495	342	363
ENSG00000249115	591	702	413	521	932	295	551	571	674	488
ENSG00000126254	321	492	481	434	774	286	327	469	538	287
ENSG00000105672	7	11	10	12	22	3	5	10	7	5
ENSG00000126267	719	1113	1169	939	1876	651	726	967	1212	826
ENSG00000272333	1420	1756	1233	1273	2413	1004	1219	1696	1809	1062
ENSG00000126246	13	7	10	18	22	2	7	10	12	14
ENSG00000161265	67	80	64	98	185	34	91	93	106	78
ENSG00000205155	104	143	160	178	238	80	99	144	188	132
ENSG00000267796	59	112	57	69	115	40	55	73	96	44
ENSG00000267328	4	3	2	2	0	2	1	10	3	4
ENSG00000004776	9	3	2	3	34	2	3	5	3	3
ENSG00000167595	282	275	290	317	527	278	236	430	303	264
ENSG00000004777	1142	1627	722	1195	1264	411	1006	1240	1537	464
ENSG00000161270	5	2	3	7	3	5	2	0	8	0
ENSG00000126259	39	35	10	60	82	33	51	18	7	25
ENSG00000105290	1339	2481	1491	1214	2742	742	1345	3098	2148	671
ENSG00000167604	75	85	54	106	101	56	25	71	117	47
ENSG00000280194	1	0	1	0	2	7	6	7	1	0
ENSG00000126264	4	0	3	4	7	0	2	2	2	1
ENSG00000126243	165	208	161	237	330	110	156	292	303	167
ENSG00000267786	9	11	6	14	12	2	14	21	14	4
ENSG00000267388	1	6	3	2	3	0	1	3	7	2
ENSG00000205138	109	95	137	122	201	88	115	136	137	99
ENSG00000181392	17	15	5	67	18	5	12	16	30	4
ENSG00000239382	102	89	41	95	113	47	104	115	126	54
ENSG00000267698	28	38	24	9	26	5	27	41	16	28
ENSG00000105270	1626	1771	520	1496	1729	712	907	1619	1749	384
ENSG00000161277	52	56	48	60	73	52	40	81	92	39
ENSG00000075702	852	1130	954	1117	2004	411	1073	1264	1199	881
ENSG00000280023	16	24	19	13	23	8	43	23	15	30
ENSG00000105261	1	1	2	4	2	0	0	3	1	1
ENSG00000105258	241	372	382	292	573	182	240	352	245	242
ENSG00000105254	708	1162	1145	1017	1802	486	544	1248	983	846
ENSG00000279504	3	3	1	1	4	2	5	0	2	2
ENSG00000126247	804	1338	1361	1365	2026	844	762	1744	1729	838
ENSG00000196357	102	95	61	75	163	42	140	106	92	62
ENSG00000167635	2576	2648	2308	1613	3793	1959	2797	1979	2097	2091
ENSG00000267053	7	2	0	3	6	0	0	0	2	0
ENSG00000232677	710	881	560	452	1135	379	779	539	367	552
ENSG00000142065	372	461	251	349	519	156	543	356	238	276
ENSG00000181007	478	376	195	178	344	200	809	264	173	260
ENSG00000186017	544	481	376	241	649	252	738	400	149	426
ENSG00000267309	21	29	11	10	12	12	29	25	6	4
ENSG00000267091	4	6	4	5	6	4	6	3	1	1
ENSG00000254004	779	736	515	514	1190	395	1315	535	366	618
ENSG00000228629	7	5	6	7	4	3	5	7	4	3
ENSG00000186020	619	627	328	497	731	239	926	535	237	358
ENSG00000233527	46	57	26	46	66	29	78	54	24	34
ENSG00000161298	922	737	393	888	875	356	1021	937	422	322
ENSG00000197808	159	129	102	140	165	61	184	170	63	89
ENSG00000276071	61	46	18	19	25	13	66	35	35	16
ENSG00000225975	37	22	30	30	31	14	42	33	12	16
ENSG00000189042	196	165	135	158	246	73	233	166	103	163
ENSG00000267041	754	407	399	307	633	201	1167	313	285	472
ENSG00000267260	165	67	28	51	44	36	89	111	63	20
ENSG00000267254	122	75	23	71	94	39	136	99	42	57
ENSG00000197863	129	146	56	54	168	59	198	142	79	74
ENSG00000251247	164	177	50	167	164	53	221	117	105	82
ENSG00000185869	360	309	154	218	402	141	603	284	129	240
ENSG00000243297	8	4	0	4	2	1	1	0	3	3
ENSG00000198453	365	318	115	296	399	128	411	339	179	183
ENSG00000197050	249	251	140	159	308	130	347	180	138	161
ENSG00000267345	7	6	2	3	3	0	8	10	6	5
ENSG00000267672	11	12	5	13	17	4	26	10	11	8
ENSG00000196967	273	240	87	174	202	120	320	198	141	108
ENSG00000245680	355	439	22	242	419	200	550	357	175	256
ENSG00000188283	308	252	111	219	297	128	455	242	141	145
ENSG00000226686	127	71	36	133	54	27	89	199	83	70
ENSG00000267605	12	4	0	4	2	3	2	2	1	0
ENSG00000181666	1063	978	505	825	1134	451	925	916	474	546
ENSG00000276846	1	0	4	5	1	0	12	3	2	0
ENSG00000267682	44	30	19	30	54	11	33	25	17	29
ENSG00000189164	254	240	168	155	236	75	352	183	87	140
ENSG00000196437	259	294	169	193	303	143	448	265	141	161
ENSG00000171827	260	232	87	152	255	122	511	287	133	158
ENSG00000266916	110	66	1	69	35	8	55	68	36	20
ENSG00000188227	633	832	19	437	414	300	894	731	392	263
ENSG00000180458	62	5	0	42	16	23	6	99	38	12
ENSG00000267470	332	66	0	239	175	88	42	391	124	100
ENSG00000171817	91	61	47	35	102	26	23	99	26	56
ENSG00000180479	131	126	69	42	124	62	282	62	37	55
ENSG00000120784	656	919	589	492	985	384	1211	768	299	489
ENSG00000196381	272	239	47	112	153	73	241	140	94	79
ENSG00000267552	16	12	1	5	4	4	8	5	4	3
ENSG00000267319	4	2	4	3	4	1	7	2	1	0
ENSG00000198182	267	340	149	197	318	153	318	203	129	174
ENSG00000267152	39	50	34	34	39	16	94	28	23	21
ENSG00000189144	262	241	141	135	239	93	376	183	93	145
ENSG00000267422	13	12	11	15	9	14	13	29	22	9
ENSG00000267640	6	2	0	39	5	14	29	23	39	5
ENSG00000229481	14	5	0	33	9	21	79	39	86	2
ENSG00000105738	446	481	605	545	1262	446	341	652	246	645
ENSG00000268051	4	7	6	9	15	2	5	8	4	4
ENSG00000269653	17	12	13	9	20	10	4	28	11	17
ENSG00000268499	4	0	1	2	3	1	1	2	0	1
ENSG00000275132	3	5	3	1	9	1	0	2	0	6
ENSG00000011332	591	965	780	340	915	247	661	947	300	405
ENSG00000167642	46	427	2	38	40	11	6	276	9	8
ENSG00000167641	1	6	0	34	87	17	19	55	1	43
ENSG00000167645	269	282	342	350	461	200	138	406	162	191
ENSG00000099337	4	6	4	21	2	25	1	20	4	2
ENSG00000099338	42	103	28	207	31	10	186	172	88	10
ENSG00000099341	885	1562	1673	1021	2426	891	1058	1382	731	1220
ENSG00000179168	4	25	11	10	12	7	8	13	9	1
ENSG00000267090	8	2	3	2	6	3	3	4	1	3
ENSG00000188766	120	249	140	133	139	58	92	343	99	33
ENSG00000130244	156	196	166	97	191	109	85	199	104	88
ENSG00000196218	19	9	0	89	1	15	6	59	18	1
ENSG00000104814	20	26	5	30	14	19	76	26	119	11
ENSG00000178982	1277	1666	1306	1539	2474	825	1026	1119	823	1166
ENSG00000130402	1682	2278	1731	1637	3851	1134	1621	1984	1271	1629
ENSG00000182472	0	2	0	32	1	6	5	8	2	2
ENSG00000267892	0	2	1	17	1	2	2	5	0	1
ENSG00000171747	10	8	2	16	9	0	22	30	9	5
ENSG00000104823	383	464	373	312	626	195	292	743	201	315
ENSG00000104824	3111	4317	3927	2633	5207	2650	3585	3135	2232	3202
ENSG00000269688	79	104	49	47	102	43	90	50	13	69
ENSG00000187994	22	16	4	12	68	49	17	113	9	11
ENSG00000068903	419	447	448	265	847	258	364	518	211	323
ENSG00000104825	143	150	289	150	408	122	167	215	90	146
ENSG00000262484	19	37	7	73	17	9	49	60	30	9
ENSG00000104835	107	203	136	103	330	92	199	191	95	156
ENSG00000269547	1	0	2	2	5	3	0	5	1	2
ENSG00000128626	168	200	229	153	485	130	133	177	75	248
ENSG00000269486	6	1	12	10	23	14	6	12	4	11
ENSG00000269190	267	7	246	72	780	343	132	412	44	387
ENSG00000161243	5	15	10	7	22	2	18	48	5	15
ENSG00000130669	342	347	300	482	757	314	282	274	258	289
ENSG00000188505	1	2	0	3	1	0	1	0	0	0
ENSG00000128011	83	137	51	307	175	54	128	165	93	51
ENSG00000268262	6	11	5	25	8	0	13	15	6	8
ENSG00000179134	1757	1657	1251	1573	2406	1207	1674	1656	1061	1038
ENSG00000241983	8	17	4	22	11	3	12	10	4	4
ENSG00000006712	565	799	833	479	1161	378	479	588	325	584
ENSG00000063322	617	786	512	510	893	376	673	737	299	423
ENSG00000128016	14	12	7	21	28	37	18	30	11	6
ENSG00000090924	1330	1485	1044	1282	2003	815	1400	1617	948	972
ENSG00000105193	5009	5565	6413	6388	11975	5796	2898	4440	3403	5693
ENSG00000196235	1362	1846	1726	1244	3077	1217	1440	1960	1079	1494
ENSG00000105197	901	1181	1169	1338	1962	514	1141	1252	573	951
ENSG00000090932	406	119	400	1066	473	162	698	597	582	297
ENSG00000186838	23	51	4	27	33	3	109	83	2	8
ENSG00000176401	115	80	60	74	64	27	91	97	35	25
ENSG00000176396	207	306	238	210	336	141	218	297	122	158
ENSG00000276445	19	14	4	11	8	2	9	7	9	2
ENSG00000105204	166	210	95	199	324	176	180	215	174	74
ENSG00000105202	2777	3572	3342	2590	6603	2853	2299	2265	1602	3221
ENSG00000275395	8	8	1	2	10	3	16	35	5	5
ENSG00000187534	1	3	3	1	6	4	5	4	2	3
ENSG00000013275	762	1546	1425	933	1864	510	969	1233	660	916
ENSG00000187187	156	132	69	74	134	88	134	101	53	59
ENSG00000269069	267	162	112	74	60	52	451	162	69	16
ENSG00000128000	845	1202	665	770	930	316	1946	991	630	417
ENSG00000197782	385	530	217	329	397	155	974	411	224	175
ENSG00000130758	449	533	322	631	467	205	263	917	208	154
ENSG00000221051	5	8	5	7	6	0	5	10	6	4
ENSG00000174521	708	942	644	365	381	453	651	1495	1752	127
ENSG00000105219	14	6	13	10	7	3	12	10	11	0
ENSG00000105221	2502	2888	1967	1669	3933	1578	2300	3385	1415	1615
ENSG00000205041	154	159	52	77	120	86	145	175	77	65
ENSG00000207631	15	12	3	12	11	7	9	15	6	6
ENSG00000206674	1	4	3	3	3	1	6	3	2	1
ENSG00000160392	278	411	293	255	473	135	321	365	198	211
ENSG00000105223	1472	1534	1155	1517	2398	962	1247	2066	1027	733
ENSG00000279759	339	278	226	210	384	193	259	326	155	257
ENSG00000105227	30	39	23	41	74	32	49	27	40	22
ENSG00000197019	11	24	31	7	31	8	16	56	20	22
ENSG00000167565	29	101	56	109	100	55	83	76	89	69
ENSG00000090013	4	11	12	50	3	10	29	35	54	5
ENSG00000160460	460	454	393	935	342	306	388	870	581	149
ENSG00000160410	275	589	432	617	875	326	325	561	362	285
ENSG00000090006	301	710	74	1967	779	572	224	776	1308	277
ENSG00000105245	253	376	319	733	616	371	334	458	330	271
ENSG00000123815	261	308	239	326	578	277	222	428	145	213
ENSG00000223284	0	3	0	2	4	1	4	2	3	1
ENSG00000086544	99	73	116	99	174	87	52	130	62	99
ENSG00000188493	201	154	153	323	316	166	136	175	176	115
ENSG00000077312	933	912	1162	1190	1602	1218	696	834	937	977
ENSG00000167578	31	19	35	131	70	20	32	99	43	26
ENSG00000269858	372	311	311	464	504	235	236	617	290	216
ENSG00000279108	12	15	25	26	15	30	17	30	17	2
ENSG00000167600	71	164	5	0	50	17	0	441	0	9
ENSG00000167601	3	30	40	1	2	0	10	7	29	0
ENSG00000105323	4688	3013	4050	4218	6761	3711	2051	5021	2563	2931
ENSG00000105329	4	5	13	24	28	4	32	20	37	10
ENSG00000142039	459	330	449	514	805	310	208	564	285	319
ENSG00000142046	120	56	56	140	102	43	70	92	47	33
ENSG00000123810	23	16	44	27	57	24	15	27	14	28
ENSG00000277744	34	9	27	35	28	16	42	23	10	11
ENSG00000077348	317	254	696	240	548	445	156	345	179	313
ENSG00000248098	44	26	40	54	92	40	32	52	21	26
ENSG00000268987	4	2	4	2	1	7	4	7	0	1
ENSG00000177191	4	1	2	5	13	2	3	4	7	1
ENSG00000268475	11	6	6	11	5	6	8	7	0	4
ENSG00000105341	479	242	497	554	952	356	205	449	335	387
ENSG00000268034	1	0	3	3	4	1	1	0	2	1
ENSG00000105372	8668	4035	8391	6188	17348	6837	2515	7394	5190	6943
ENSG00000276926	3	2	3	5	11	1	0	3	2	5
ENSG00000105369	5	0	2	8	5	2	0	1	3	0
ENSG00000076928	867	351	450	375	1691	466	216	838	319	651
ENSG00000268041	3	2	0	23	1	1	0	2	8	0
ENSG00000105404	408	199	370	449	661	279	87	660	188	202
ENSG00000105409	2531	1222	3987	4446	8014	3247	974	7459	1290	2539
ENSG00000105737	926	482	873	830	1714	792	357	1362	676	296
ENSG00000105732	242	141	215	275	481	192	114	310	169	165
ENSG00000028277	1421	888	664	166	879	306	557	1549	303	204
ENSG00000160570	190	102	199	162	312	100	90	211	130	96
ENSG00000167625	204	76	162	211	311	173	97	249	127	158
ENSG00000105723	760	315	1005	685	1617	538	370	1007	508	667
ENSG00000279539	3	2	6	3	6	0	2	3	1	1
ENSG00000105722	487	338	775	360	1640	629	198	839	284	573
ENSG00000079432	1831	968	1518	1171	3228	1300	814	2528	1135	975
ENSG00000079462	673	563	1109	813	1358	562	322	880	554	676
ENSG00000188368	20	14	30	11	40	19	11	22	14	10
ENSG00000167619	615	236	516	387	1087	468	248	1014	284	361
ENSG00000105429	1287	533	1439	1728	3225	971	638	1676	1188	949
ENSG00000105427	2	2	2	1	6	1	9	13	7	5
ENSG00000213904	45	32	24	40	51	31	46	56	28	29
ENSG00000079435	121	70	141	105	235	81	43	241	93	92
ENSG00000253048	2	2	0	3	0	2	3	5	2	4
ENSG00000269374	19	23	9	20	17	17	11	13	11	14
ENSG00000124466	3	0	1	15	1	0	0	10	6	2
ENSG00000176531	52	13	50	65	60	46	21	75	72	22
ENSG00000105755	39	38	79	130	167	22	33	121	85	86
ENSG00000176472	10	7	15	33	15	4	4	13	17	6
ENSG00000073050	533	318	584	559	823	408	209	550	307	314
ENSG00000234465	16	87	87	78	47	1	28	66	48	17
ENSG00000167378	1870	1491	1695	1692	3292	623	1047	2267	973	1267
ENSG00000124444	149	97	130	115	210	80	53	117	71	118
ENSG00000226763	25	16	11	25	9	14	15	19	19	9
ENSG00000131116	751	848	1056	658	1745	393	352	1069	513	683
ENSG00000105767	540	559	465	521	888	63	301	1057	364	260
ENSG00000011422	3	22	181	284	207	61	20	95	131	182
ENSG00000239948	0	0	4	5	2	1	2	0	1	7
ENSG00000105771	613	505	462	524	1069	294	381	730	427	432
ENSG00000104783	4	11	0	13	18	1	5	23	6	2
ENSG00000159871	10	26	13	33	18	15	22	41	22	7
ENSG00000167637	269	152	159	240	348	119	188	239	126	175
ENSG00000176222	75	31	35	103	33	20	22	43	33	17
ENSG00000278917	15	6	3	16	19	14	3	19	9	10
ENSG00000267058	25	25	23	29	24	9	20	22	27	11
ENSG00000267191	11	21	25	14	15	3	16	34	27	3
ENSG00000124459	335	171	158	238	486	135	153	233	143	290
ENSG00000159905	236	150	162	123	194	80	135	190	151	117
ENSG00000204920	190	89	116	179	204	69	100	150	113	92
ENSG00000277806	19	25	17	14	34	9	43	19	18	12
ENSG00000278492	14	4	3	4	12	3	11	15	2	6
ENSG00000266921	5	5	4	3	3	3	3	15	4	3
ENSG00000159882	118	68	69	82	132	33	65	85	48	75
ENSG00000267144	3	0	2	3	1	1	4	2	4	0
ENSG00000159885	105	44	70	76	91	37	59	90	53	56
ENSG00000178386	28	19	21	23	33	6	18	33	16	19
ENSG00000186026	64	35	55	51	70	26	39	64	40	43
ENSG00000267680	435	214	257	402	595	231	210	423	258	254
ENSG00000186019	196	117	411	49	250	55	141	204	110	98
ENSG00000256294	126	35	94	80	146	72	59	106	64	82
ENSG00000263002	274	104	244	155	466	140	151	238	132	239
ENSG00000167380	426	194	276	413	544	174	289	365	311	276
ENSG00000131115	480	193	302	297	555	194	218	276	296	290
ENSG00000159917	249	85	168	229	311	88	133	170	191	162
ENSG00000279103	12	1	3	16	12	6	9	8	3	7
ENSG00000159915	84	32	57	38	93	32	49	66	40	42
ENSG00000062370	214	99	146	159	268	88	137	178	127	165
ENSG00000267508	212	67	110	141	92	77	61	87	68	76
ENSG00000278318	286	127	209	287	316	85	198	242	174	143
ENSG00000167384	347	152	233	280	367	96	277	288	182	223
ENSG00000073008	530	157	531	235	659	339	187	623	174	336
ENSG00000186567	421	36	33	151	49	67	107	304	43	26
ENSG00000279095	172	44	57	65	95	79	88	148	34	54
ENSG00000069399	5	5	35	1	28	41	12	13	5	40
ENSG00000187244	2	0	2	0	9	10	2	4	1	8
ENSG00000130202	31	1	94	12	118	6	123	46	48	148
ENSG00000130204	624	490	1045	800	1957	489	326	913	470	828
ENSG00000130203	44	12	16	77	94	12	13	42	31	17
ENSG00000280087	2	0	1	2	2	1	0	2	0	0
ENSG00000130208	4	2	1	0	4	9	0	14	1	2
ENSG00000267114	8	5	1	10	3	1	3	6	4	3
ENSG00000104853	819	523	979	706	1563	452	389	1142	565	718
ENSG00000104856	28	5	7	4	22	6	8	50	8	8
ENSG00000104859	783	468	609	795	1311	526	427	877	544	617
ENSG00000207003	18	4	9	7	12	3	6	11	6	9
ENSG00000170684	10	4	7	10	38	12	3	43	3	22
ENSG00000267348	19	4	8	14	10	7	1	8	8	4
ENSG00000142252	188	78	219	93	266	115	67	236	73	147
ENSG00000007047	508	325	478	1544	899	612	468	983	1316	345
ENSG00000104866	417	259	441	473	840	302	241	504	303	322
ENSG00000267346	11	11	13	10	23	7	5	20	7	14
ENSG00000179846	37	7	10	37	7	8	20	22	20	5
ENSG00000007255	138	97	67	161	76	119	72	174	99	27
ENSG00000189114	95	49	76	100	162	90	61	128	79	67
ENSG00000104879	0	0	0	2	0	0	0	0	0	0
ENSG00000104892	0	0	0	18	1	2	3	0	4	0
ENSG00000104884	588	437	754	638	1335	418	247	960	422	569
ENSG00000104881	62	33	25	137	32	25	16	25	66	32
ENSG00000117877	139	149	375	130	466	169	60	152	99	298
ENSG00000012061	846	379	860	974	1563	586	363	870	481	593
ENSG00000125740	37	7	64	6	63	30	5	16	111	33
ENSG00000125744	497	343	476	684	781	398	232	788	439	274
ENSG00000213889	12	6	14	56	58	36	35	92	19	19
ENSG00000125753	132	83	143	245	241	140	73	220	113	118
ENSG00000125741	316	250	462	317	688	174	239	325	235	306
ENSG00000177464	0	0	1	14	2	0	2	1	106	0
ENSG00000125746	118	125	128	594	423	251	164	394	187	134
ENSG00000010310	36	53	10	671	117	38	167	60	5	12
ENSG00000125743	1593	1231	1771	1851	3481	1282	850	1389	1088	1801
ENSG00000011478	95	59	129	113	245	93	50	142	91	92
ENSG00000177051	292	158	225	222	500	216	119	374	110	204
ENSG00000279407	218	103	140	94	274	132	96	194	43	154
ENSG00000259605	1	1	2	0	2	1	0	3	2	3
ENSG00000177045	3	25	5	64	15	8	13	16	27	33
ENSG00000104936	572	353	372	820	1098	242	278	610	458	684
ENSG00000185800	518	323	474	694	1032	236	230	716	345	452
ENSG00000104941	8	5	2	6	6	5	2	8	4	1
ENSG00000125755	1839	1065	1852	2411	3443	1415	867	2326	1356	1446
ENSG00000170604	328	178	272	284	650	208	103	371	209	306
ENSG00000176182	93	54	83	69	183	62	32	114	56	67
ENSG00000104967	1482	821	894	1362	1945	814	917	1417	1147	231
ENSG00000104983	47	41	91	64	129	82	30	80	47	62
ENSG00000211580	7	2	2	5	5	0	2	2	3	2
ENSG00000268401	5	4	5	9	12	4	8	6	3	5
ENSG00000204866	0	12	0	0	0	2	18	3	0	2
ENSG00000268460	0	54	0	0	4	10	90	12	0	7
ENSG00000124440	117	61	5	175	27	87	78	39	110	3
ENSG00000011485	1314	733	1610	1191	3100	1049	598	1589	761	1201
ENSG00000169515	2	3	1	2	4	0	5	3	1	0
ENSG00000277531	7	4	10	11	19	0	8	20	6	4
ENSG00000182013	530	274	826	517	1140	252	368	1042	385	489
ENSG00000230510	24	9	5	6	18	7	14	22	5	13
ENSG00000204851	49	24	58	35	65	39	25	125	34	19
ENSG00000249210	1	1	2	2	6	7	3	1	4	6
ENSG00000160014	2184	2491	4160	3347	7128	1443	1341	3704	1687	2590
ENSG00000269292	0	0	2	1	39	0	0	2	0	40
ENSG00000160013	1	1	22	3	612	1	2	53	0	850
ENSG00000167414	23	14	26	13	48	7	6	35	6	50
ENSG00000279161	118	105	156	84	268	51	59	260	52	250
ENSG00000197380	386	280	521	133	762	147	110	1094	124	517
ENSG00000245598	9	9	6	14	15	4	15	40	6	10
ENSG00000105287	282	183	348	193	612	242	161	383	213	329
ENSG00000211513	4	1	1	2	5	1	1	3	3	5
ENSG00000090372	1435	1210	1720	1764	3559	1147	722	2266	1128	1327
ENSG00000181027	446	259	419	405	693	237	215	494	266	357
ENSG00000105281	922	1119	2357	1453	1894	1660	783	1941	663	1145
ENSG00000275719	17	5	10	15	8	7	4	32	7	4
ENSG00000042753	416	305	689	441	978	341	205	549	316	398
ENSG00000160007	2736	1556	2408	2459	4664	1949	1178	4490	1610	1897
ENSG00000279948	72	32	44	33	82	34	48	62	22	41
ENSG00000130751	9	3	4	7	5	9	1	10	2	2
ENSG00000130748	182	128	292	183	448	150	64	406	152	170
ENSG00000130749	1336	1175	922	925	1968	1122	752	1696	979	1091
ENSG00000142230	2111	1361	3671	1864	4675	1575	1066	2802	1249	2104
ENSG00000105327	93	16	155	121	283	55	13	238	121	16
ENSG00000105321	173	114	183	242	368	184	134	227	231	158
ENSG00000257704	57	31	54	84	52	29	35	135	57	23
ENSG00000197405	18	5	2	11	6	5	12	12	6	2
ENSG00000134815	419	266	473	383	908	261	185	444	316	507
ENSG00000105419	1350	814	842	1134	2071	563	706	2174	819	588
ENSG00000118160	291	166	21	387	399	89	133	302	252	33
ENSG00000118162	332	176	290	261	427	172	130	426	151	175
ENSG00000268061	14	9	8	9	13	17	4	13	18	7
ENSG00000105402	544	412	504	636	989	324	287	652	386	372
ENSG00000279861	29	12	24	25	43	9	8	24	23	15
ENSG00000277383	7	6	5	7	3	1	4	7	5	5
ENSG00000063169	429	323	295	431	780	279	188	527	322	261
ENSG00000024422	38	17	18	6	164	48	31	78	52	97
ENSG00000105373	2753	1196	2058	2104	4549	2655	748	2463	1580	1810
ENSG00000178980	432	268	474	492	1357	130	146	962	268	679
ENSG00000105499	65	9	13	12	28	13	11	35	7	8
ENSG00000105486	1618	980	1388	2017	2875	605	1003	1642	1096	1081
ENSG00000185453	361	104	185	289	478	151	83	388	142	185
ENSG00000178150	95	68	136	33	104	13	125	145	71	84
